entry_index,datetime,date,product_vt_symbol,contract_vt_symbol,direction,signal,layer_kind,entry_context,risk_mode,sizing_method,estimated_equity,total_margin_in_use_before,allowed_capital,single_trade_capital_limit,sizing_equity,effective_sizing_equity_cap,dynamic_sizing_equity_soft_cap_enabled,dynamic_sizing_equity_soft_cap_base,dynamic_sizing_equity_soft_cap_max,dynamic_sizing_equity_soft_cap_raw_cap,dynamic_sizing_equity_soft_cap_margin_pressure_ratio,dynamic_sizing_equity_soft_cap_drawdown_ratio,dynamic_sizing_equity_soft_cap_release_weight,free_capital,limited_balance,effective_single_trade_capital_usage_ratio,effective_streak_risk_multipliers,risk_ratio,risk_multiplier,oi_price_confirm_risk_restore_enabled,oi_price_confirm_risk_restore_applied,oi_price_confirm_risk_restore_reason,oi_price_confirm_risk_restore_base_multiplier,oi_price_confirm_risk_restore_multiplier,oi_price_confirm_risk_restore_effective_multiplier,oi_price_confirm_entry_close,oi_price_confirm_prev_close,oi_price_confirm_entry_oi,oi_price_confirm_prev_oi,oi_price_confirm_oi_up,oi_price_confirm_price_aligned,oi_price_confirm_recent_sum_ratio_required,oi_price_confirm_recent_sum_days,oi_price_confirm_recent_oi_sum,oi_price_confirm_prior_oi_sum,oi_price_confirm_recent_prior_oi_sum_ratio,oi_price_confirm_recent_sum_ratio_passed,oi_price_confirm_passed,streak_entry_structure_risk_recovery_enabled,streak_entry_structure_risk_recovery_applied,streak_entry_structure_risk_recovery_reason,streak_entry_structure_risk_recovery_base_multiplier,streak_entry_structure_risk_recovery_effective_multiplier,streak_entry_structure_risk_recovery_rsi_confirmation_enabled,streak_entry_structure_risk_recovery_rsi_value,streak_entry_structure_risk_recovery_long_min_rsi,streak_entry_structure_risk_recovery_short_max_rsi,streak_entry_structure_risk_recovery_directional_edge_enabled,streak_entry_structure_risk_recovery_directional_edge_period,streak_entry_structure_risk_recovery_directional_edge_close_position,streak_entry_structure_risk_recovery_directional_edge_long_min,streak_entry_structure_risk_recovery_directional_edge_short_max,streak_entry_structure_risk_recovery_portfolio_drawdown_pct,streak_entry_structure_risk_recovery_max_portfolio_drawdown_pct,recovery_sleeve_enabled,recovery_sleeve_applied,recovery_sleeve_normal_risk_bypass_enabled,recovery_sleeve_normal_risk_bypassed,recovery_sleeve_reason,recovery_sleeve_selected_volume_before,recovery_sleeve_selected_volume_after,recovery_sleeve_broker_margin_multiplier,recovery_sleeve_single_contract_broker_margin_to_equity,recovery_sleeve_max_single_contract_broker_margin_to_equity,recovery_sleeve_cooldown_days,post_entry_quality_add_enabled,post_entry_quality_add_feature,post_entry_quality_add_passed,post_entry_quality_add_observation_bars,post_entry_quality_add_volume_multiplier,post_entry_quality_add_triggers_add_profit_lock,post_entry_quality_add_body60_ratio,post_entry_quality_add_avg_body_pct,post_entry_quality_add_avg_directional_close_strength,post_entry_quality_add_short30_ratio,post_entry_quality_add_long60_ratio,post_entry_quality_add_avg_adverse_wick_pct,directional_30d_risk_boost_enabled,directional_30d_risk_boost_lookback,directional_30d_volume_confirmation_enabled,directional_30d_volume_recent_days,directional_30d_volume_prior_days,directional_30d_recent_volume_sum,directional_30d_prior_volume_sum,directional_30d_volume_expanding,directional_30d_start_close,directional_30d_end_close,directional_30d_return,directional_30d_risk_boost_aligned,directional_30d_risk_boost_applied,directional_30d_risk_boost_multiplier,directional_30d_risk_boost_reason,risk_amount_before_directional_30d_boost,target_risk_amount,planned_entry_price,filled_entry_price,entry_price,stop_price,stop_distance,size,risk_per_contract,actual_risk_amount,margin_ratio,margin_per_contract,actual_margin_amount,projected_total_margin_after,volume,risk_cluster_cap_enabled,risk_cluster_name,risk_cluster_cap_ratio,risk_cluster_cap_amount,risk_cluster_reserved_margin_before,risk_cluster_max_volume,risk_cluster_selected_volume_before,risk_cluster_selected_volume,risk_cluster_heat_gate_enabled,risk_cluster_heat_gate_weight,risk_cluster_heat_gate_pressure,risk_cluster_heat_gate_selected_volume_before,risk_cluster_heat_gate_selected_volume,contracts_by_risk,contracts_by_margin,contracts_by_single_trade_cap,selected_volume,selected_volume_ungated,incremental_margin_budget_gate_reduce_volume_enabled,incremental_margin_budget_gate_budget,incremental_margin_budget_gate_remaining_budget,incremental_margin_budget_gate_max_affordable_volume,incremental_margin_budget_gate_selected_volume_before,incremental_margin_budget_gate_selected_volume_after,incremental_margin_budget_gate_volume_reduced,env_gate_enabled,env_gate_weight,env_candidate_count,env_native_selected_rate,env_native_selected_count,env_avg_close_position_60d,env_avg_range_pct_zscore_120,env_gate_close_component,env_gate_range_component,env_gate_selected_component,env_gate_entry_context,portfolio_drawdown_gate_enabled,portfolio_drawdown_gate_weight,portfolio_drawdown_pct,portfolio_equity_high_water,portfolio_volatility_budget_enabled,portfolio_volatility_budget_weight,portfolio_volatility_budget_realized_annual_vol,portfolio_volatility_budget_lookback,portfolio_volatility_budget_target_annual_vol,rollover_reopen_drawdown_guard_enabled,rollover_reopen_drawdown_guard_passed,rollover_reopen_drawdown_guard_max_pct,rollover_reopen_drawdown_guard_portfolio_drawdown_pct,same_direction_correlation_gate_enabled,same_direction_correlation_gate_weight,same_direction_correlation_active_count,same_direction_correlation_corr_count,same_direction_correlation_max_corr,same_direction_correlation_avg_corr,loss_streak,profit_recovery_streak,profile,start_month,variant,account_capital,c3_capital
339,2025-04-03 00:00:00+08:00,2025-04-03,ru.SHFE,ru2509.SHFE,short,rollover_reopen,base,rollover_reopen,regular,risk_budget,14161741.100000013,3172584.0,12745566.990000011,9913218.770000009,14161741.100000013,14161741.100000013,0,1000000.0,1500000.0,1500000.0,0.2240249964744799,0.18819285577048034,0.07871429486346447,10989157.100000013,9572982.990000011,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,16295.0,16869.93964716806,116796.0,97975.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,,60.0,40.0,0,60,,0.8,0.2,0.18819285577048034,-1.0,0,0,0,0,,105,105,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2240678.0,3070740.0,0,18105.555555555555,16295.0,-0.09999999999999998,1,0,1.0,volume_not_expanding,344627.3876400004,344627.3876400004,16295.0,,16295.0,16620.9,325.90000000000146,10,3259.0000000000146,231389.00000000105,0.12,19554.0,1388334.0,4560918.0,71,1,ru.SHFE,0.25,3540435.275000003,0.0,181,105,105,0,1.0,0.0,105,105,105,489,506,105,105,0,12745566.990000011,9572982.990000011,105,105,105,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,rollover_reopen,0,1.0,0.18819285577048034,17444711.100000013,0,1.0,0.0,60,0.6,0,1,0.1,0.18819285577048034,0,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
340,2025-04-14 00:00:00+08:00,2025-04-14,lh.DCE,lh2509.DCE,long,long_case2,base,flat_entry,open_interest_surge,risk_budget,14890341.100000013,3163740.0,13401306.990000011,10423238.770000009,14890341.100000013,14890341.100000013,0,1000000.0,1500000.0,1500000.0,0.21246927647614447,0.14642661522780953,0.35715589848126983,11726601.100000013,10237566.990000011,0.7,"1.0,1.0,1.0,1.0",0.06,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,14470.0,14345.0,66536.0,64927.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,85.5694306799346,60.0,40.0,0,60,,0.8,0.2,0.14642661522780953,-1.0,0,0,0,0,,133,133,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,269453.0,73241.0,1,13915.0,14470.0,0.03988501616960116,1,1,1.2,direction_and_volume_confirmed,1228508.0388000014,1474209.6465600017,14470.0,,14470.0,14425.0,45.0,16,720.0,95760.0,0.12,27782.399999999998,3695059.1999999997,6858799.199999999,133,1,lh.DCE,0.25,3722585.275000003,0.0,133,368,133,0,1.0,0.0,133,133,2047,368,375,133,133,0,13401306.990000011,10237566.990000011,133,133,133,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.14642661522780953,17444711.100000013,0,1.0,0.0,60,0.6,0,1,0.0,0.14642661522780953,1,1.0,1,1,-0.20777730317226323,-0.20777730317226323,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
341,2025-04-15 00:00:00+08:00,2025-04-15,AP.CZCE,AP510.CZCE,long,rollover_reopen,base,rollover_reopen,volume_open_interest_surge,risk_budget,15054671.100000013,3705273.5999999996,13549203.990000011,10538269.770000009,15054671.100000013,15054671.100000013,0,1000000.0,1500000.0,1500000.0,0.24612119224577392,0.13700656813972678,0.41995621240182146,11349397.500000013,9843930.390000012,0.7,"1.0,1.0,1.0,1.0",0.06,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,7726.0,7723.0560142258355,74374.0,56975.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,,60.0,40.0,0,60,,0.8,0.2,0.13700656813972678,-1.0,0,0,0,0,,405,405,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,906790.0,1680529.0,0,6971.358313222406,7726.0,0.10824887387387383,1,0,1.0,volume_not_expanding,1181271.6468000014,1181271.6468000014,7726.0,,7726.0,7664.0,62.0,10,620.0,207700.0,0.12,9271.199999999999,3105851.9999999995,6811125.6,335,1,AP.CZCE,0.25,3763667.775000003,0.0,405,500,405,0,1.0,0.0,405,405,1905,1061,1136,405,405,0,13549203.990000011,9843930.390000012,405,405,405,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,rollover_reopen,0,1.0,0.13700656813972678,17444711.100000013,0,1.0,0.0,60,0.6,0,1,0.1,0.13700656813972678,0,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
342,2025-04-22 00:00:00+08:00,2025-04-22,AP.CZCE,AP510.CZCE,long,long_case2,base,flat_entry,open_interest_surge,risk_budget,13608121.100000013,0.0,12247308.990000011,9525684.770000009,13608121.100000013,13608121.100000013,0,1000000.0,1500000.0,1500000.0,0.0,0.21992854900302689,0.0,13608121.100000013,12247308.990000011,0.7,"1.0,1.0,1.0,1.0",0.06,1.0,1,0,not_confirmed,1.0,2.0,1.0,7897.0,7922.0,97682.0,106444.0,0,0,0,5,,,,1,0,0,0,,1.0,1.0,0,61.13727268611379,60.0,40.0,0,60,,0.8,0.2,0.21992854900302689,-1.0,0,0,0,0,,359,359,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,1092941.0,220558.0,1,7805.0,7897.0,0.011787315823190259,1,1,1.2,direction_and_volume_confirmed,734838.5394000007,881806.2472800008,7897.0,,7897.0,7871.0,26.0,10,260.0,93340.0,0.12,9476.4,3402027.6,3402027.6,359,1,AP.CZCE,0.25,3402030.275000003,0.0,359,500,359,0,1.0,0.0,359,359,3391,1292,1005,359,359,0,12247308.990000011,12247308.990000011,359,359,359,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.21992854900302689,17444711.100000013,0,1.0,0.0,60,0.6,0,1,0.0,0.21992854900302689,1,1.0,0,0,0.0,0.0,2,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
343,2025-06-09 00:00:00+08:00,2025-06-09,cu.SHFE,cu2507.SHFE,long,long_case3,base,flat_entry,regular,risk_budget,13331691.100000013,0.0,11998521.990000011,9332183.770000009,13331691.100000013,13331691.100000013,0,1000000.0,1500000.0,1500000.0,0.0,0.235774612512786,0.0,13331691.100000013,11998521.990000011,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,78910.0,78930.0,204118.0,193023.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,74.56876614487743,60.0,40.0,0,60,,0.8,0.2,0.235774612512786,-1.0,0,0,0,0,,70,70,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,849551.0,447484.0,1,76930.0,78910.0,0.02573768360847528,1,1,1.2,direction_and_volume_confirmed,215973.39582000018,259168.0749840002,78910.0,,78910.0,78480.0,430.0,5,2150.0,150500.0,0.12,47346.0,3314220.0,3314220.0,70,1,cu.SHFE,0.25,3332922.775000003,0.0,70,120,70,0,1.0,0.0,70,70,120,253,197,70,70,0,11998521.990000011,11998521.990000011,70,70,70,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.235774612512786,17444711.100000013,0,1.0,0.0,60,0.6,0,1,0.0,0.235774612512786,1,1.0,0,0,0.0,0.0,3,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
344,2025-06-11 00:00:00+08:00,2025-06-11,fu.SHFE,fu2509.SHFE,long,long_case2,base,flat_entry,regular,risk_budget,13251191.100000013,0.0,11926071.990000011,9275833.770000009,13251191.100000013,13251191.100000013,0,1000000.0,1500000.0,1500000.0,0.0,0.24038919165591668,0.0,13251191.100000013,11926071.990000011,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,2912.0,2924.0,186974.0,171900.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,64.82906771209639,60.0,40.0,0,60,,0.8,0.2,0.24038919165591668,-1.0,0,0,0,0,,500,500,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2379033.0,1052368.0,1,2857.0,2912.0,0.019250962548127415,1,1,1.2,direction_and_volume_confirmed,214669.2958200002,257603.15498400023,2912.0,,2912.0,2898.0,14.0,10,140.0,70000.0,0.15,4368.0,2184000.0,2184000.0,500,1,fu.SHFE,0.25,3312797.775000003,0.0,758,500,500,0,1.0,0.0,500,500,1840,2730,2123,500,500,0,11926071.990000011,11926071.990000011,500,500,500,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.24038919165591668,17444711.100000013,0,1.0,0.0,60,0.6,0,1,0.0,0.24038919165591668,1,1.0,0,0,0.0,0.0,4,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
345,2025-07-09 00:00:00+08:00,2025-07-09,si.GFEX,si2509.GFEX,long,long_case2,base,flat_entry,regular,risk_budget,14466191.100000013,0.0,13019571.990000011,10126333.770000009,14466191.100000013,14466191.100000013,0,1000000.0,1500000.0,1500000.0,0.0,0.1707405747751247,0.19506283483250209,14466191.100000013,13019571.990000011,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,8140.0,8215.0,387122.0,384707.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,62.62768668327834,60.0,40.0,0,60,,0.8,0.2,0.1707405747751247,-1.0,0,0,0,0,,500,500,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,11655716.0,4437405.0,1,7510.0,8140.0,0.08388814913448739,1,1,1.2,direction_and_volume_confirmed,234352.29582000017,281222.7549840002,8140.0,,8140.0,8065.0,75.0,5,375.0,187500.0,0.12,4884.0,2442000.0,2442000.0,500,1,si.GFEX,0.25,3616547.775000003,0.0,740,500,500,0,1.0,0.0,500,500,749,2665,2073,500,500,0,13019571.990000011,13019571.990000011,500,500,500,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.1707405747751247,17444711.100000013,0,1.0,0.0,60,0.6,0,1,0.0,0.1707405747751247,1,1.0,0,0,0.0,0.0,4,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
346,2025-07-10 00:00:00+08:00,2025-07-10,lc.GFEX,lc2509.GFEX,long,long_case2,base,flat_entry,regular,risk_budget,15828691.100000013,2541000.0,14245821.990000011,11080083.770000009,15828691.100000013,15828691.100000013,0,1000000.0,1500000.0,1500000.0,0.16053127728293326,0.09263667312896909,0.7157555124735394,13287691.100000013,11704821.990000011,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,64180.0,64400.0,326895.0,338034.0,0,0,0,5,,,,1,0,0,0,,1.0,1.0,0,67.45039200143412,60.0,40.0,0,60,,0.8,0.2,0.09263667312896909,-1.0,0,0,0,0,,500,500,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,4219111.0,2950646.0,1,60680.0,64180.0,0.05767963085036265,1,1,1.2,direction_and_volume_confirmed,210686.7958200002,252824.15498400023,64180.0,,64180.0,64100.0,80.0,1,80.0,40000.0,0.12,7701.599999999999,3850799.9999999995,6391800.0,500,1,lc.GFEX,0.25,3957172.775000003,0.0,513,500,500,0,1.0,0.0,500,500,3160,1519,1438,500,500,0,14245821.990000011,11704821.990000011,500,500,500,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.09263667312896909,17444711.100000013,0,1.0,0.0,60,0.6,0,1,0.0,0.09263667312896909,1,1.0,1,1,0.4262972148998741,0.4262972148998741,4,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
347,2025-07-21 00:00:00+08:00,2025-07-21,SA.CZCE,SA509.CZCE,long,long_case2,base,flat_entry,regular,risk_budget,21388691.100000013,7054800.0,19249821.990000013,14972083.770000007,21388691.100000013,21388691.100000013,0,1000000.0,1500000.0,1500000.0,0.3298378552954087,0.0,1.0,14333891.100000013,12195021.990000013,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,1295.0,1216.0,1550466.0,1559642.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,76.88482485033829,60.0,40.0,0,60,,0.8,0.2,0.0,-1.0,0,0,0,0,,500,500,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,20191996.0,17438182.0,1,1202.0,1295.0,0.07737104825291174,1,1,1.2,direction_and_volume_confirmed,219510.3958200002,263412.47498400026,1295.0,,1295.0,1269.1,25.90000000000009,20,518.0000000000018,90650.00000000032,0.12,3108.0,543900.0,7598700.0,175,1,SA.CZCE,0.25,5347172.775000003,0.0,1720,500,500,0,1.0,0.0,500,500,508,3923,4817,175,500,0,19249821.990000013,12195021.990000013,175,175,175,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0,21388691.100000013,0,1.0,0.0,60,0.6,0,1,0.0,0.0,1,0.35,2,2,0.82683954978128,0.5912159374553458,4,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
348,2025-07-23 00:00:00+08:00,2025-07-23,lh.DCE,lh2509.DCE,long,long_case1a,base,flat_entry,regular,risk_budget,21524691.100000013,7582260.0,19372221.990000013,15067283.770000007,21524691.100000013,21524691.100000013,0,1000000.0,1500000.0,1500000.0,0.3522587137150598,0.09290245043371911,0.7139836637752058,13942431.100000013,11789961.990000013,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,14590.0,14380.0,59821.0,64259.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,76.78604778355594,60.0,40.0,0,60,,0.8,0.2,0.09290245043371911,-1.0,0,0,0,0,,83,83,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,435944.0,351409.0,1,13600.0,14590.0,0.07279411764705879,1,1,1.2,direction_and_volume_confirmed,212219.31582000022,254663.17898400026,14590.0,,14590.0,14400.0,190.0,16,3040.0,252320.0,0.12,28012.8,2325062.4,9907322.4,83,1,lh.DCE,0.25,5381172.775000003,0.0,192,83,83,0,1.0,0.0,83,83,83,420,537,83,83,0,19372221.990000013,11789961.990000013,83,83,83,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.09290245043371911,23729191.100000013,0,1.0,0.0,60,0.6,0,1,0.0,0.09290245043371911,1,1.0,3,3,0.4751048884763465,0.3154002727932773,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
349,2025-07-24 00:00:00+08:00,2025-07-24,MA.CZCE,MA509.CZCE,long,long_case3,base,flat_entry,regular,risk_budget,18475591.100000013,5787566.4,16628031.990000011,12932913.770000009,18475591.100000013,18475591.100000013,0,1000000.0,1500000.0,1500000.0,0.3132547353248144,0.22139819169815683,0.0,12688024.700000012,10840465.590000011,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,2480.0,2411.0,666635.0,660678.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,69.05709708928788,60.0,40.0,0,60,,0.8,0.2,0.22139819169815683,-1.0,0,0,0,0,,500,500,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,7596464.0,7440540.0,1,2290.0,2480.0,0.08296943231441056,1,1,1.2,direction_and_volume_confirmed,390256.76124000037,468308.1134880004,2480.0,,2480.0,2430.4,49.59999999999991,10,495.9999999999991,86799.99999999984,0.12,2976.0,520800.0,6308366.4,175,1,MA.CZCE,0.25,4618897.775000003,0.0,1552,500,500,0,1.0,0.0,500,500,944,3642,4345,175,500,0,16628031.990000011,10840465.590000011,175,175,175,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.22139819169815683,23729191.100000013,0,1.0,0.0,60,0.6,0,1,0.0,0.22139819169815683,1,0.35,3,3,0.8354142115643649,0.4759699121037897,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
350,2025-07-29 00:00:00+08:00,2025-07-29,fu.SHFE,fu2509.SHFE,short,short_case1a,base,flat_entry,regular,risk_budget,14961471.100000013,0.0,13465323.990000011,10473029.770000009,14961471.100000013,14961471.100000013,0,1000000.0,1500000.0,1500000.0,0.0,0.36949089259094026,0.0,14961471.100000013,13465323.990000011,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,2917.0,2869.0,200979.0,194080.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,53.256104340508195,60.0,40.0,0,60,,0.8,0.2,0.36949089259094026,-1.0,0,0,0,0,,500,500,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,5317687.0,4963689.0,1,3247.0,2917.0,-0.10163227594702806,1,1,1.2,direction_and_volume_confirmed,242375.8318200002,290850.9981840002,2917.0,,2917.0,2934.0,17.0,10,170.0,85000.0,0.15,4375.5,2187750.0,2187750.0,500,1,fu.SHFE,0.25,3740367.775000003,0.0,854,500,500,0,1.0,0.0,500,500,1710,3077,2393,500,500,0,13465323.990000011,13465323.990000011,500,500,500,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.36949089259094026,23729191.100000013,0,1.0,0.0,60,0.6,0,1,0.0,0.36949089259094026,1,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
351,2025-08-06 00:00:00+08:00,2025-08-06,fu.SHFE,fu2509.SHFE,short,short_case1a,base,flat_entry,regular,risk_budget,14471471.100000013,0.0,13024323.990000011,10130029.770000009,14471471.100000013,14471471.100000013,0,1000000.0,1500000.0,1500000.0,0.0,0.3901405640413927,0.0,14471471.100000013,13024323.990000011,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,2835.0,2842.0,137503.0,141877.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,31.650923547682485,60.0,40.0,0,60,,0.8,0.2,0.3901405640413927,-1.0,0,0,0,0,,500,500,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,4683398.0,5303654.0,0,3015.0,2835.0,-0.05970149253731338,1,0,1.0,volume_not_expanding,234437.8318200002,234437.8318200002,2835.0,,2835.0,2838.0,3.0,10,30.0,15000.0,0.15,4252.5,2126250.0,2126250.0,500,1,fu.SHFE,0.25,3617867.775000003,0.0,850,500,500,0,1.0,0.0,500,500,7814,3062,2382,500,500,0,13024323.990000011,13024323.990000011,500,500,500,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.3901405640413927,23729191.100000013,0,1.0,0.0,60,0.6,0,1,0.0,0.3901405640413927,1,1.0,0,0,0.0,0.0,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
352,2025-08-12 00:00:00+08:00,2025-08-12,lh.DCE,lh2511.DCE,long,long_case3,base,flat_entry,regular,risk_budget,14916471.100000013,2077500.0,13424823.990000011,10441529.770000009,14916471.100000013,14916471.100000013,0,1000000.0,1500000.0,1500000.0,0.13927556900505766,0.37138729098945117,0.0,12838971.100000013,11347323.990000011,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,14230.0,14140.0,62301.0,60194.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,68.49306950327792,60.0,40.0,0,60,,0.8,0.2,0.37138729098945117,-1.0,0,0,0,0,,136,136,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,246222.0,191715.0,1,13390.0,14230.0,0.06273338312173271,1,1,1.2,direction_and_volume_confirmed,408503.6636400004,490204.3963680004,14230.0,,14230.0,14140.0,90.0,16,1440.0,195840.0,0.12,27321.6,3715737.5999999996,5793237.6,136,1,lh.DCE,0.25,3729117.775000003,0.0,136,340,136,0,1.0,0.0,136,136,340,415,382,136,136,0,13424823.990000011,11347323.990000011,136,136,136,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.37138729098945117,23729191.100000013,0,1.0,0.0,60,0.6,0,1,0.0,0.37138729098945117,1,1.0,0,0,0.0,0.0,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
